"Site Name","Station","Frame No.","Image Date","ID Name","ID Code","Point","X","Y","Intensity","Red","Green","Blue","File Name","Total Points","ID Date","Site ID","Site Code","Time Code","Institution","User Name","Habitat","WQS","Length","Depth"
"NA","NA","NA","NA","Substrate","NA",8,1481,1413,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,1951,1205,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,2261,955,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",11,1798,735,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",12,362,771,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",13,520,943,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",14,603,219,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",15,842,1097,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",16,2225,1608,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",17,1371,133,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",18,691,385,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",19,2558,520,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",20,367,768,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",21,492,1089,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,2241,1132,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,1830,1868,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,2524,1004,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,948,1709,"NA","","","","OaAla03m06010",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",1,2207,555,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",2,363,1193,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",3,1937,1084,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,1750,264,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,84,985,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",6,1944,768,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",7,68,839,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,1331,1474,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",9,573,371,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,1180,1087,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",11,543,631,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",12,5,673,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",13,2268,911,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,800,816,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",15,2298,1893,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",16,1000,1162,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",17,926,1595,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",18,1007,451,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",19,2069,1408,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",20,542,870,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",21,984,1080,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,770,1358,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,792,1869,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",24,1937,999,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,1477,574,"NA","","","","OaAla03m06011",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,45,391,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,973,1122,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",3,2445,633,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,1114,707,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,20,398,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",6,2415,1287,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,2229,1086,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,712,1316,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,49,1515,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,2179,938,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",11,744,343,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",12,815,819,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",13,1818,907,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",14,80,1450,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",15,1458,1165,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",16,1899,1025,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",17,1933,1411,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,1415,1466,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,835,943,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",20,319,1494,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",21,880,973,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",22,320,1699,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",23,2423,337,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,2393,493,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,1745,1288,"NA","","","","OaAla03m06012",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",1,321,338,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",2,1791,1038,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",3,1202,505,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,836,466,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",5,2210,1598,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",6,1593,1150,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",7,806,322,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",8,2032,1537,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,2077,1195,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,2165,1241,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",11,1332,14,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",12,1045,109,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,620,444,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",14,2091,1613,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",15,296,370,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",16,1122,1358,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",17,1454,1767,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,640,1036,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",19,1334,1849,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",20,1709,1731,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",21,2156,58,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,1596,1552,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",23,123,1698,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",24,2291,1422,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,661,921,"NA","","","","OaAla03m06013",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,2164,859,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",2,2156,941,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",3,1884,706,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,1414,379,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",5,903,1061,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,372,439,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",7,205,304,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",8,542,1198,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,919,339,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",10,2159,1769,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",11,356,135,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",12,1821,1769,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,1488,1283,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",14,1005,1348,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,33,582,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",16,2436,1702,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",17,327,390,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",18,1956,301,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",19,1132,257,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",20,1534,38,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",21,2551,550,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",22,2418,1584,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,790,806,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",24,1501,50,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",25,1478,481,"NA","","","","OaAla03m06015",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",1,2251,1402,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",2,2470,1607,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",3,1739,411,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",4,285,1639,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,1307,627,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",6,518,1038,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,2097,1043,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,968,1517,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,2533,1001,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,574,301,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",11,1083,1672,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",12,1221,1432,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,2215,319,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,2494,682,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,2522,410,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",16,2201,1662,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",17,519,1087,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",18,94,1692,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,1962,557,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Pocillopora meandrina","NA",20,2224,1194,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",21,212,1881,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",22,350,116,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",23,749,44,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",24,607,607,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",25,259,227,"NA","","","","OaAla03m06016",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",1,1061,1746,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",2,510,850,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",3,156,188,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",4,1276,381,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",5,213,793,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",6,1683,1266,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",7,341,406,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",8,1706,1284,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",9,630,1343,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",10,2482,1356,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",11,1394,1580,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",12,2031,1737,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",13,489,781,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",14,1853,609,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",15,1512,1050,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",16,1374,826,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Turf algae","NA",17,2165,479,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Montipora patula","NA",18,701,1787,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Substrate","NA",19,1171,623,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
"NA","NA","NA","NA","Coralline algae","NA",20,1464,1386,"NA","","","","OaAla03m06017",25,#2010-03-23#,"NA","NA","NA","NA","NA","NA","NA","NA","NA"
